key,symbol,marketFamily,timeframe,signalUtc,direction,referenceSetup,auditGoodOpportunity,baselineEntered,baselineNetR,a1Entered,a1NetR
SOL-USD|1h|2025-01-20T14:00:00+00:00|LONG,SOL-USD,CRYPTO_SPOT,1h,2025-01-20T14:00:00+00:00,LONG,PULLBACK,False,True,-1.0316259541041501,True,-1.0739476084010704
SOL-USD|1h|2025-01-21T00:00:00+00:00|SHORT,SOL-USD,CRYPTO_SPOT,1h,2025-01-21T00:00:00+00:00,SHORT,BREAKOUT,False,True,-1.0204679670545254,False,0.0
SOL-USD|1h|2025-01-21T01:00:00+00:00|LONG,SOL-USD,CRYPTO_SPOT,1h,2025-01-21T01:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,2.749719529753667,False,0.0
SOL-USD|1h|2025-01-21T02:00:00+00:00|LONG,SOL-USD,CRYPTO_SPOT,1h,2025-01-21T02:00:00+00:00,LONG,SWEEP_RECLAIM,False,True,0.780528882590429,False,0.0
SOL-USD|1h|2025-01-21T04:00:00+00:00|LONG,SOL-USD,CRYPTO_SPOT,1h,2025-01-21T04:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,1.433226606832327,False,0.0
SOL-USD|1h|2025-01-21T06:00:00+00:00|LONG,SOL-USD,CRYPTO_SPOT,1h,2025-01-21T06:00:00+00:00,LONG,SWEEP_RECLAIM,True,True,0.925321178693998,False,0.0
SOL-USD|1h|2025-01-21T14:00:00+00:00|SHORT,SOL-USD,CRYPTO_SPOT,1h,2025-01-21T14:00:00+00:00,SHORT,PULLBACK,False,True,-1.0700148095051074,False,0.0
SOL-USD|1h|2025-01-22T13:00:00+00:00|SHORT,SOL-USD,CRYPTO_SPOT,1h,2025-01-22T13:00:00+00:00,SHORT,SWEEP_RECLAIM,True,True,-1.121805732919639,False,0.0
SOL-USD|1h|2025-01-22T19:00:00+00:00|LONG,SOL-USD,CRYPTO_SPOT,1h,2025-01-22T19:00:00+00:00,LONG,BREAKOUT,False,True,0.2694017277242221,False,0.0
SOL-USD|1h|2025-01-22T20:00:00+00:00|LONG,SOL-USD,CRYPTO_SPOT,1h,2025-01-22T20:00:00+00:00,LONG,BREAKOUT,False,True,-1.0341378629883005,False,0.0
